gene,stratum,perc_id_hp,block,layer,n_layers,representation,condition,gen_bp,n_samples,v_norm,q_loo,alpha_own,aa_id_to_target,nt_id_to_target,indel_bp,indel_events,n_stop_codons,premature_stop,temperature,top_k,n_voting_species,pct_diagnostic_correct,n_diagnostic_scorable,pct_private_bp_correct,n_private_bp_scorable
ENSG00000136933,0,62.6344,3135,blocks.27,1,cds_mean,random_a2.0,969,5,"{""27"": 5.6304}","{""27"": 5.7683}","{""27"": 1.0245}",17.246000000000002,44.676,56.4,28.6,13.6,0.8,,,21.0,38.40579710144928,276.0,36.47058823529412,68.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a0.5,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",35.414,54.802,27.6,11.2,0.4,0.4,,,18.0,47.7037037037037,135.0,38.78787878787879,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,add_a2.0,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",30.902,55.008,23.2,10.8,0.4,0.4,,,18.0,45.77777777777778,135.0,38.18181818181819,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a0.5,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",43.078,59.21,19.2,8.6,0.0,0.0,,,18.0,37.62962962962963,135.0,24.848484848484848,33.0
ENSG00000197448,1,66.3717,6369,blocks.27,1,cds_mean,random_a2.0,519,5,"{""27"": 5.6335}","{""27"": 4.5726}","{""27"": 0.8117}",35.791999999999994,54.398,21.6,7.6,0.0,0.0,,,18.0,34.81481481481482,135.0,24.24242424242424,33.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",56.086,63.638,18.0,11.6,1.4,0.2,,,22.0,27.66990291262136,206.0,16.88888888888889,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",25.98,42.88,34.4,18.0,0.2,0.2,,,22.0,33.689320388349515,206.0,30.666666666666668,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",76.638,76.764,12.4,5.8,1.2,0.2,,,22.0,20.582524271844655,206.0,4.444444444444445,45.0
ENSG00000163933,2,79.1128,4652,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6278}","{""27"": 6.817}","{""27"": 1.2113}",58.86,65.172,23.2,10.2,0.6,0.2,,,22.0,24.95145631067961,206.0,12.444444444444445,45.0
ENSG00000130560,3,85.4321,2689,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6406}","{""27"": 1.74}","{""27"": 0.3085}",12.672,38.57,51.2,28.2,1.2,0.8,,,17.0,30.847457627118644,236.0,26.190476190476197,42.0
ENSG00000130560,3,85.4321,2689,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6406}","{""27"": 1.74}","{""27"": 0.3085}",15.318,39.2,60.0,27.4,1.0,0.6,,,17.0,31.101694915254235,236.0,24.285714285714285,42.0
ENSG00000130560,3,85.4321,2689,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6406}","{""27"": 1.74}","{""27"": 0.3085}",12.03,39.496,55.6,27.6,3.0,0.8,,,17.0,32.79661016949153,236.0,31.904761904761905,42.0
ENSG00000130560,3,85.4321,2689,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6406}","{""27"": 1.74}","{""27"": 0.3085}",12.118,40.58,66.0,31.2,3.0,0.8,,,17.0,35.42372881355932,236.0,33.333333333333336,42.0
ENSG00000118939,4,93.4783,2116,blocks.27,1,cds_mean,add_a0.5,795,6,"{""27"": 5.6368}","{""27"": 3.2295}","{""27"": 0.5729}",10.895,41.21833333333333,54.66666666666666,27.5,6.333333333333333,1.0,,,16.0,42.42424242424242,77.0,41.66666666666666,32.0
ENSG00000118939,4,93.4783,2116,blocks.27,1,cds_mean,add_a2.0,795,6,"{""27"": 5.6368}","{""27"": 3.2295}","{""27"": 0.5729}",11.79,39.376666666666665,48.0,23.5,0.8333333333333334,0.5,,,16.0,40.909090909090914,77.0,43.22916666666666,32.0
ENSG00000118939,4,93.4783,2116,blocks.27,1,cds_mean,random_a0.5,795,6,"{""27"": 5.6368}","{""27"": 3.2295}","{""27"": 0.5729}",11.853333333333332,41.95333333333333,49.66666666666666,25.0,6.0,0.6666666666666666,,,16.0,41.77489177489178,77.0,40.625,32.0
ENSG00000118939,4,93.4783,2116,blocks.27,1,cds_mean,random_a2.0,795,6,"{""27"": 5.6368}","{""27"": 3.2295}","{""27"": 0.5729}",11.681666666666668,43.245000000000005,63.333333333333336,30.33333333333333,3.0,0.5,,,16.0,42.2077922077922,77.0,44.270833333333336,32.0
ENSG00000177548,0,60.8084,5685,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6283}","{""27"": 6.6123}","{""27"": 1.1748}",19.75,50.27,62.4,31.0,0.0,0.0,,,18.0,44.02116402116402,189.0,42.16216216216216,74.0
ENSG00000177548,0,60.8084,5685,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6123}","{""27"": 1.1748}",20.368,49.106,58.4,27.4,0.2,0.2,,,18.0,44.23280423280424,189.0,40.54054054054054,74.0
ENSG00000177548,0,60.8084,5685,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6283}","{""27"": 6.6123}","{""27"": 1.1748}",20.898000000000003,50.328,64.0,30.2,2.2,0.4,,,18.0,42.85714285714285,189.0,39.45945945945946,74.0
ENSG00000177548,0,60.8084,5685,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6123}","{""27"": 1.1748}",19.776,48.73,62.8,31.4,2.2,0.4,,,18.0,44.550264550264544,189.0,45.94594594594595,74.0
ENSG00000149573,1,68.8372,3891,blocks.27,1,cds_mean,add_a0.5,522,5,"{""27"": 5.6307}","{""27"": 5.6854}","{""27"": 1.0097}",11.912,42.326,38.8,19.4,3.2,0.6,,,19.0,44.920634920634924,126.0,41.6,25.0
ENSG00000149573,1,68.8372,3891,blocks.27,1,cds_mean,add_a2.0,522,5,"{""27"": 5.6307}","{""27"": 5.6854}","{""27"": 1.0097}",8.174000000000001,42.086,28.0,15.2,1.8,0.6,,,19.0,46.98412698412698,126.0,44.0,25.0
ENSG00000149573,1,68.8372,3891,blocks.27,1,cds_mean,random_a0.5,522,5,"{""27"": 5.6307}","{""27"": 5.6854}","{""27"": 1.0097}",9.748,42.814,36.0,19.4,5.6,1.0,,,19.0,44.28571428571429,126.0,40.8,25.0
ENSG00000149573,1,68.8372,3891,blocks.27,1,cds_mean,random_a2.0,522,5,"{""27"": 5.6307}","{""27"": 5.6854}","{""27"": 1.0097}",11.37,41.794,41.2,19.8,5.8,0.8,,,19.0,42.38095238095238,126.0,38.4,25.0
ENSG00000116984,2,78.8142,2039,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6251}","{""27"": 7.8886}","{""27"": 1.4024}",62.948,65.282,12.8,5.8,0.0,0.0,,,18.0,30.90322580645161,310.0,21.550387596899224,129.0
ENSG00000116984,2,78.8142,2039,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6251}","{""27"": 7.8886}","{""27"": 1.4024}",58.278,67.40599999999999,21.6,9.0,0.6,0.2,,,18.0,53.354838709677416,310.0,47.906976744186046,129.0
ENSG00000116984,2,78.8142,2039,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6251}","{""27"": 7.8886}","{""27"": 1.4024}",57.068000000000005,61.17999999999999,28.8,11.6,0.0,0.0,,,18.0,22.32258064516129,310.0,14.573643410852714,129.0
ENSG00000116984,2,78.8142,2039,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6251}","{""27"": 7.8886}","{""27"": 1.4024}",72.03200000000001,67.614,6.8,2.6,1.4,0.2,,,18.0,15.419354838709676,310.0,8.062015503875967,129.0
ENSG00000158747,3,82.3204,4293,blocks.27,1,cds_mean,add_a0.5,390,7,"{""27"": 5.6368}","{""27"": 3.2277}","{""27"": 0.5726}",12.507142857142856,45.12285714285714,31.142857142857142,14.142857142857142,1.7142857142857142,0.5714285714285714,,,16.0,46.33204633204633,74.0,44.89795918367346,21.0
ENSG00000158747,3,82.3204,4293,blocks.27,1,cds_mean,add_a2.0,390,7,"{""27"": 5.6368}","{""27"": 3.2277}","{""27"": 0.5726}",12.334285714285716,46.184285714285714,28.571428571428573,13.428571428571429,0.4285714285714285,0.2857142857142857,,,16.0,43.24324324324324,74.0,41.49659863945578,21.0
ENSG00000158747,3,82.3204,4293,blocks.27,1,cds_mean,random_a0.5,390,7,"{""27"": 5.6368}","{""27"": 3.2277}","{""27"": 0.5726}",12.002857142857142,43.72857142857144,24.571428571428573,12.857142857142858,1.0,0.7142857142857143,,,16.0,40.34749034749035,74.0,38.775510204081634,21.0
ENSG00000158747,3,82.3204,4293,blocks.27,1,cds_mean,random_a2.0,390,7,"{""27"": 5.6368}","{""27"": 3.2277}","{""27"": 0.5726}",9.995714285714286,42.79714285714285,27.142857142857142,13.857142857142858,1.8571428571428568,0.5714285714285714,,,16.0,41.5057915057915,74.0,42.17687074829932,21.0
ENSG00000134748,4,98.3974,2937,blocks.27,1,cds_mean,add_a0.5,849,5,"{""27"": 5.628}","{""27"": 6.764}","{""27"": 1.2019}",65.172,68.55,28.8,12.6,3.0,0.4,,,20.0,33.20754716981132,159.0,21.25,48.0
ENSG00000134748,4,98.3974,2937,blocks.27,1,cds_mean,add_a2.0,849,5,"{""27"": 5.628}","{""27"": 6.764}","{""27"": 1.2019}",42.986,61.304,26.4,12.8,0.8,0.2,,,20.0,60.0,159.0,59.16666666666666,48.0
ENSG00000134748,4,98.3974,2937,blocks.27,1,cds_mean,random_a0.5,849,5,"{""27"": 5.628}","{""27"": 6.764}","{""27"": 1.2019}",65.542,66.548,22.4,10.4,3.0,0.2,,,20.0,27.798742138364776,159.0,25.0,48.0
ENSG00000134748,4,98.3974,2937,blocks.27,1,cds_mean,random_a2.0,849,5,"{""27"": 5.628}","{""27"": 6.764}","{""27"": 1.2019}",80.878,72.652,7.6,4.0,2.6,0.2,,,20.0,15.974842767295598,159.0,12.083333333333332,48.0
ENSG00000187550,0,64.3678,6733,blocks.27,1,cds_mean,add_a0.5,900,5,"{""27"": 5.6331}","{""27"": 4.7231}","{""27"": 0.8385}",20.422,48.928,58.8,27.4,0.4,0.4,,,17.0,44.61538461538462,221.0,38.92857142857143,56.0
ENSG00000187550,0,64.3678,6733,blocks.27,1,cds_mean,add_a2.0,900,5,"{""27"": 5.6331}","{""27"": 4.7231}","{""27"": 0.8385}",20.922,49.062,51.6,24.4,0.6,0.6,,,17.0,46.24434389140272,221.0,34.642857142857146,56.0
ENSG00000187550,0,64.3678,6733,blocks.27,1,cds_mean,random_a0.5,900,5,"{""27"": 5.6331}","{""27"": 4.7231}","{""27"": 0.8385}",16.082,46.088,64.8,29.2,6.0,0.8,,,17.0,44.07239819004525,221.0,38.92857142857143,56.0
ENSG00000187550,0,64.3678,6733,blocks.27,1,cds_mean,random_a2.0,900,5,"{""27"": 5.6331}","{""27"": 4.7231}","{""27"": 0.8385}",28.746,50.778,35.2,20.8,7.0,0.6,,,17.0,36.01809954751131,221.0,33.57142857142857,56.0
ENSG00000140931,1,64.8352,3418,blocks.27,1,cds_mean,add_a0.5,387,5,"{""27"": 5.631}","{""27"": 5.5633}","{""27"": 0.988}",12.022,41.366,18.8,9.2,0.0,0.0,,,18.0,39.578947368421055,95.0,26.666666666666668,9.0
ENSG00000140931,1,64.8352,3418,blocks.27,1,cds_mean,add_a2.0,387,5,"{""27"": 5.631}","{""27"": 5.5633}","{""27"": 0.988}",10.652,41.554,27.6,12.4,0.2,0.2,,,18.0,41.6842105263158,95.0,22.22222222222222,9.0
ENSG00000140931,1,64.8352,3418,blocks.27,1,cds_mean,random_a0.5,387,5,"{""27"": 5.631}","{""27"": 5.5633}","{""27"": 0.988}",13.557999999999998,42.898,27.6,12.8,0.4,0.2,,,18.0,42.315789473684205,95.0,31.111111111111107,9.0
ENSG00000140931,1,64.8352,3418,blocks.27,1,cds_mean,random_a2.0,387,5,"{""27"": 5.631}","{""27"": 5.5633}","{""27"": 0.988}",13.163999999999998,44.746,31.2,16.2,0.0,0.0,,,18.0,45.26315789473684,95.0,35.55555555555556,9.0
ENSG00000042286,2,80.1609,261,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.633}","{""27"": 4.7472}","{""27"": 0.8428}",29.014000000000003,51.364,66.4,25.4,1.2,0.6,,,19.0,38.525345622119815,217.0,32.982456140350884,57.0
ENSG00000042286,2,80.1609,261,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.633}","{""27"": 4.7472}","{""27"": 0.8428}",25.286,48.858,58.0,27.0,1.6,0.6,,,19.0,37.51152073732719,217.0,41.05263157894737,57.0
ENSG00000042286,2,80.1609,261,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.633}","{""27"": 4.7472}","{""27"": 0.8428}",42.842,58.758,41.6,18.4,2.8,0.6,,,19.0,34.74654377880184,217.0,23.157894736842103,57.0
ENSG00000042286,2,80.1609,261,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.633}","{""27"": 4.7472}","{""27"": 0.8428}",27.464,50.918,49.6,24.0,3.2,0.6,,,19.0,37.695852534562206,217.0,33.333333333333336,57.0
ENSG00000124767,3,82.0652,2412,blocks.27,1,cds_mean,add_a0.5,438,5,"{""27"": 5.6294}","{""27"": 6.1943}","{""27"": 1.1003}",72.328,71.94200000000001,7.2,2.2,1.6,0.2,,,16.0,23.72093023255814,86.0,7.36842105263158,19.0
ENSG00000124767,3,82.0652,2412,blocks.27,1,cds_mean,add_a2.0,438,5,"{""27"": 5.6294}","{""27"": 6.1943}","{""27"": 1.1003}",43.836,53.462,16.4,7.8,1.0,0.4,,,16.0,43.48837209302326,86.0,28.42105263157895,19.0
ENSG00000124767,3,82.0652,2412,blocks.27,1,cds_mean,random_a0.5,438,5,"{""27"": 5.6294}","{""27"": 6.1943}","{""27"": 1.1003}",58.742,66.13,14.4,5.6,3.4,0.4,,,16.0,30.69767441860465,86.0,22.105263157894736,19.0
ENSG00000124767,3,82.0652,2412,blocks.27,1,cds_mean,random_a2.0,438,5,"{""27"": 5.6294}","{""27"": 6.1943}","{""27"": 1.1003}",59.342,66.934,10.4,5.0,3.6,0.4,,,16.0,28.83720930232558,86.0,18.947368421052637,19.0
ENSG00000161654,4,89.2308,4432,blocks.27,1,cds_mean,add_a0.5,729,6,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",46.31166666666667,60.38166666666666,26.33333333333333,12.166666666666666,3.333333333333333,1.0,,,17.0,28.688524590163933,61.0,16.666666666666668,17.0
ENSG00000161654,4,89.2308,4432,blocks.27,1,cds_mean,add_a2.0,729,6,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",28.293333333333333,50.083333333333336,33.333333333333336,17.666666666666668,0.3333333333333333,0.3333333333333333,,,17.0,43.44262295081967,61.0,32.35294117647059,17.0
ENSG00000161654,4,89.2308,4432,blocks.27,1,cds_mean,random_a0.5,729,6,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",31.403333333333336,51.626666666666665,30.0,16.5,2.6666666666666665,0.6666666666666666,,,17.0,38.25136612021858,61.0,30.392156862745097,17.0
ENSG00000161654,4,89.2308,4432,blocks.27,1,cds_mean,random_a2.0,729,6,"{""27"": 5.6301}","{""27"": 5.8966}","{""27"": 1.0473}",39.765,56.06666666666666,30.0,14.166666666666666,2.6666666666666665,1.0,,,17.0,31.9672131147541,61.0,29.41176470588235,17.0
ENSG00000102098,0,56.5714,3726,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6355}","{""27"": 3.7669}","{""27"": 0.6684}",12.28,43.412,74.8,35.6,1.8,0.4,,,16.0,44.75177304964539,282.0,35.0,40.0
ENSG00000102098,0,56.5714,3726,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6355}","{""27"": 3.7669}","{""27"": 0.6684}",12.986,40.878,70.0,31.4,5.4,0.8,,,16.0,41.98581560283688,282.0,35.0,40.0
ENSG00000102098,0,56.5714,3726,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6355}","{""27"": 3.7669}","{""27"": 0.6684}",12.382,43.67999999999999,81.6,36.8,0.2,0.2,,,16.0,43.47517730496454,282.0,36.0,40.0
ENSG00000102098,0,56.5714,3726,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6355}","{""27"": 3.7669}","{""27"": 0.6684}",11.15,41.982,73.2,31.6,8.6,0.6,,,16.0,41.34751773049645,282.0,36.5,40.0
ENSG00000069849,1,67.3835,2625,blocks.27,1,cds_mean,add_a0.5,753,5,"{""27"": 5.6348}","{""27"": 4.0257}","{""27"": 0.7144}",10.888,38.11,40.0,18.4,2.0,0.8,,,12.0,42.58928571428572,224.0,42.0,80.0
ENSG00000069849,1,67.3835,2625,blocks.27,1,cds_mean,add_a2.0,753,5,"{""27"": 5.6348}","{""27"": 4.0257}","{""27"": 0.7144}",12.658,34.938,38.0,18.0,1.4,0.6,,,12.0,39.642857142857146,224.0,36.75,80.0
ENSG00000069849,1,67.3835,2625,blocks.27,1,cds_mean,random_a0.5,753,5,"{""27"": 5.6348}","{""27"": 4.0257}","{""27"": 0.7144}",12.086,38.744,50.4,21.8,2.0,0.8,,,12.0,41.33928571428572,224.0,41.75,80.0
ENSG00000069849,1,67.3835,2625,blocks.27,1,cds_mean,random_a2.0,753,5,"{""27"": 5.6348}","{""27"": 4.0257}","{""27"": 0.7144}",11.882,39.144,46.0,21.6,5.0,1.0,,,12.0,41.07142857142858,224.0,41.5,80.0
ENSG00000164080,3,81.3224,4674,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6288}","{""27"": 6.4278}","{""27"": 1.1419}",11.126,41.506,31.6,20.2,0.2,0.2,,,20.0,38.81188118811882,202.0,37.73584905660377,53.0
ENSG00000164080,3,81.3224,4674,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6288}","{""27"": 6.4278}","{""27"": 1.1419}",13.108,41.498000000000005,47.2,25.6,0.4,0.4,,,20.0,38.91089108910891,202.0,33.9622641509434,53.0
ENSG00000164080,3,81.3224,4674,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6288}","{""27"": 6.4278}","{""27"": 1.1419}",12.4,42.866,45.6,26.4,3.8,0.4,,,20.0,39.4059405940594,202.0,40.0,53.0
ENSG00000164080,3,81.3224,4674,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6288}","{""27"": 6.4278}","{""27"": 1.1419}",10.81,41.572,19.6,17.0,0.0,0.0,,,20.0,35.24752475247525,202.0,32.45283018867924,53.0
ENSG00000115761,4,90.5523,1952,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6282}","{""27"": 6.6596}","{""27"": 1.1833}",75.27000000000001,73.67,14.0,6.2,2.6,0.2,,,20.0,33.17365269461078,167.0,21.81818181818182,33.0
ENSG00000115761,4,90.5523,1952,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6282}","{""27"": 6.6596}","{""27"": 1.1833}",27.93,45.096,38.8,19.0,1.8,0.8,,,20.0,40.0,167.0,41.81818181818182,33.0
ENSG00000115761,4,90.5523,1952,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6282}","{""27"": 6.6596}","{""27"": 1.1833}",86.126,77.88,0.0,0.0,0.0,0.0,,,20.0,37.96407185628743,167.0,26.666666666666668,33.0
ENSG00000115761,4,90.5523,1952,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6282}","{""27"": 6.6596}","{""27"": 1.1833}",56.774,65.12,20.4,13.2,5.6,0.2,,,20.0,28.8622754491018,167.0,26.666666666666668,33.0
ENSG00000164342,0,58.0752,4718,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6318}","{""27"": 5.2354}","{""27"": 0.9296}",11.496,43.352,72.4,36.4,6.6,0.6,,,21.0,45.1764705882353,425.0,45.43046357615894,151.0
ENSG00000164342,0,58.0752,4718,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6318}","{""27"": 5.2354}","{""27"": 0.9296}",15.047999999999998,44.904,80.0,35.6,3.6,0.8,,,21.0,51.15294117647059,425.0,46.49006622516556,151.0
ENSG00000164342,0,58.0752,4718,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6318}","{""27"": 5.2354}","{""27"": 0.9296}",11.202,40.198,65.6,32.4,22.8,1.0,,,21.0,38.305882352941175,425.0,39.20529801324504,151.0
ENSG00000164342,0,58.0752,4718,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6318}","{""27"": 5.2354}","{""27"": 0.9296}",11.808,40.65,64.0,33.8,10.2,0.8,,,21.0,40.04705882352941,425.0,38.94039735099337,151.0
ENSG00000147679,1,70.2811,3790,blocks.27,1,cds_mean,add_a0.5,666,5,"{""27"": 5.6306}","{""27"": 5.7219}","{""27"": 1.0162}",28.408000000000005,49.182,20.0,12.8,2.4,0.4,,,21.0,40.77922077922078,154.0,37.20930232558139,43.0
ENSG00000147679,1,70.2811,3790,blocks.27,1,cds_mean,add_a2.0,666,5,"{""27"": 5.6306}","{""27"": 5.7219}","{""27"": 1.0162}",19.912,44.346,30.0,14.2,1.0,0.2,,,21.0,47.532467532467535,154.0,37.674418604651166,43.0
ENSG00000147679,1,70.2811,3790,blocks.27,1,cds_mean,random_a0.5,666,5,"{""27"": 5.6306}","{""27"": 5.7219}","{""27"": 1.0162}",45.21,58.66,18.4,9.0,1.6,0.6,,,21.0,43.63636363636364,154.0,33.48837209302326,43.0
ENSG00000147679,1,70.2811,3790,blocks.27,1,cds_mean,random_a2.0,666,5,"{""27"": 5.6306}","{""27"": 5.7219}","{""27"": 1.0162}",29.566000000000003,49.206,24.0,12.8,1.0,0.6,,,21.0,46.36363636363636,154.0,35.81395348837209,43.0
ENSG00000153391,2,75.0,4061,blocks.27,1,cds_mean,add_a0.5,468,5,"{""27"": 5.6336}","{""27"": 4.52}","{""27"": 0.8023}",11.266,41.294,33.6,15.4,1.4,0.4,,,20.0,42.526315789473685,95.0,33.10344827586207,29.0
ENSG00000153391,2,75.0,4061,blocks.27,1,cds_mean,add_a2.0,468,5,"{""27"": 5.6336}","{""27"": 4.52}","{""27"": 0.8023}",13.288,43.164,33.6,18.2,1.4,0.4,,,20.0,45.05263157894737,95.0,43.44827586206897,29.0
ENSG00000153391,2,75.0,4061,blocks.27,1,cds_mean,random_a0.5,468,5,"{""27"": 5.6336}","{""27"": 4.52}","{""27"": 0.8023}",11.53,41.502,31.6,14.8,3.2,1.0,,,20.0,45.89473684210526,95.0,44.13793103448276,29.0
ENSG00000153391,2,75.0,4061,blocks.27,1,cds_mean,random_a2.0,468,5,"{""27"": 5.6336}","{""27"": 4.52}","{""27"": 0.8023}",14.592000000000002,42.472,34.8,14.8,0.6,0.4,,,20.0,42.10526315789474,95.0,42.75862068965517,29.0
ENSG00000131149,3,81.2654,2726,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6302}","{""27"": 5.8752}","{""27"": 1.0435}",11.632,44.004000000000005,49.6,29.2,0.0,0.0,,,18.0,32.83422459893048,187.0,28.25,80.0
ENSG00000131149,3,81.2654,2726,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6302}","{""27"": 5.8752}","{""27"": 1.0435}",15.492,42.222,53.6,24.2,0.8,0.2,,,18.0,35.93582887700535,187.0,26.5,80.0
ENSG00000131149,3,81.2654,2726,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6302}","{""27"": 5.8752}","{""27"": 1.0435}",11.896,41.308,50.0,28.2,0.8,0.2,,,18.0,40.21390374331551,187.0,31.25,80.0
ENSG00000131149,3,81.2654,2726,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6302}","{""27"": 5.8752}","{""27"": 1.0435}",13.37,44.45,60.4,32.2,0.0,0.0,,,18.0,41.17647058823529,187.0,32.0,80.0
ENSG00000165724,4,95.1542,4857,blocks.27,1,cds_mean,add_a0.5,594,5,"{""27"": 5.6305}","{""27"": 5.7288}","{""27"": 1.0175}",11.5,44.624,32.8,18.2,1.2,1.0,,,18.0,48.03921568627451,102.0,56.0,15.0
ENSG00000165724,4,95.1542,4857,blocks.27,1,cds_mean,add_a2.0,594,5,"{""27"": 5.6305}","{""27"": 5.7288}","{""27"": 1.0175}",12.4,45.522,38.4,18.6,1.4,0.6,,,18.0,50.588235294117645,102.0,60.0,15.0
ENSG00000165724,4,95.1542,4857,blocks.27,1,cds_mean,random_a0.5,594,5,"{""27"": 5.6305}","{""27"": 5.7288}","{""27"": 1.0175}",11.82,45.336,36.4,19.2,1.0,0.6,,,18.0,47.64705882352941,102.0,54.66666666666667,15.0
ENSG00000165724,4,95.1542,4857,blocks.27,1,cds_mean,random_a2.0,594,5,"{""27"": 5.6305}","{""27"": 5.7288}","{""27"": 1.0175}",11.806,45.064,34.0,18.0,3.6,1.0,,,18.0,49.41176470588236,102.0,53.333333333333336,15.0
ENSG00000133131,0,57.0971,4320,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6227}","{""27"": 8.8446}","{""27"": 1.573}",9.21,38.142,52.0,25.6,3.0,0.8,,,19.0,43.80952380952381,231.0,43.6697247706422,109.0
ENSG00000133131,0,57.0971,4320,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6227}","{""27"": 8.8446}","{""27"": 1.573}",10.144,39.364,62.4,27.4,0.6,0.2,,,19.0,51.94805194805196,231.0,51.37614678899083,109.0
ENSG00000133131,0,57.0971,4320,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6227}","{""27"": 8.8446}","{""27"": 1.573}",11.378,40.944,70.8,32.8,5.0,0.8,,,19.0,49.61038961038962,231.0,48.80733944954129,109.0
ENSG00000133131,0,57.0971,4320,blocks.27,1,cds_mean,random_a2.0,1000,5,"{""27"": 5.6227}","{""27"": 8.8446}","{""27"": 1.573}",10.986,40.89,60.0,30.0,8.8,0.8,,,19.0,45.36796536796537,231.0,44.40366972477064,109.0
ENSG00000101190,1,67.8,1084,blocks.27,1,cds_mean,add_a0.5,1000,5,"{""27"": 5.6358}","{""27"": 3.6392}","{""27"": 0.6457}",12.61,39.188,55.2,27.4,0.8,0.2,,,19.0,35.53846153846153,260.0,31.89189189189189,37.0
ENSG00000101190,1,67.8,1084,blocks.27,1,cds_mean,add_a2.0,1000,5,"{""27"": 5.6358}","{""27"": 3.6392}","{""27"": 0.6457}",10.05,34.18,35.6,20.0,0.6,0.6,,,19.0,29.53846153846154,260.0,22.7027027027027,37.0
ENSG00000101190,1,67.8,1084,blocks.27,1,cds_mean,random_a0.5,1000,5,"{""27"": 5.6358}","{""27"": 3.6392}","{""27"": 0.6457}",13.042000000000002,38.59,46.0,22.6,1.0,0.6,,,19.0,33.30769230769231,260.0,26.486486486486484,37.0
