gene,condition,site_set,n_samples,n_sites,n_voting_species,A_cov,A_all,L,C,K,excess,A_null,A_M,C_M,frac_M_eq_P,gc_up_A,gc_down_A,gc_neutral_A,gc_up_n,gc_down_n,gc_neutral_n
ENSG00000153391,add_a1.0,private,5,29.0,20,43.96825396825397,42.06896551724138,81.29629629629629,53.15070383468553,95.86206896551724,11.399911816578484,32.56834215167548,18.703703703703702,24.10029817627072,0.0,62.94871794871794,26.666666666666668,29.0,12.6,9.8,5.4
ENSG00000153391,add_a1.0,shared_not_private,5,66.0,20,48.15324908066843,46.36363636363636,82.44187264348554,58.37271660801073,96.36363636363636,14.36817572308644,33.78507335758199,19.150709281757667,23.387799564270157,9.120729181213052,64.1005291005291,24.62601166948993,52.66666666666666,27.8,21.4,14.4
ENSG00000153391,add_a1.0_L24,platy_not_human,5,95.0,20,41.72128981102154,40.8421052631579,81.2800012198717,51.40361629234869,97.89473684210526,10.600708729346636,31.120581081674903,18.070061298553437,22.40563233873093,6.240050421364019,53.23202001250782,24.81818181818182,45.761904761904766,40.2,32.2,20.6
ENSG00000153391,add_a1.0_L24,private,5,29.0,20,45.12315270935961,44.82758620689656,78.44827586206897,57.71428571428571,99.3103448275862,12.311986863711002,32.8111658456486,21.55172413793104,27.92049689440994,0.0,61.025641025641015,26.0,43.333333333333336,12.8,10.0,6.0
ENSG00000153391,add_a1.0_L24,shared_not_private,5,66.0,20,40.21448511166253,39.090909090909086,82.55303970223325,48.72622412344359,97.27272727272728,7.622131641277112,32.59235347038542,16.504187344913152,20.17428258600056,9.041253101736974,49.65608465608465,24.367588932806324,46.95238095238095,27.4,22.2,14.6
ENSG00000153391,add_a2.0,platy_not_human,5,95.0,20,46.64006442729847,45.05263157894737,81.07728677941444,57.51854811854812,96.6315789473684,14.791166405945296,31.84889802135317,20.21120723248383,25.17714507714508,6.316317252487465,62.98248905565979,26.859115347018577,45.095238095238095,40.0,31.4,20.4
ENSG00000153391,add_a2.0,private,5,29.0,20,44.82758620689656,43.44827586206897,82.83524904214559,54.549729175816125,97.24137931034484,7.776500638569604,37.05108556832695,17.164750957854405,21.44432733128385,0.0,62.05128205128206,26.666666666666668,38.0,12.6,9.8,5.8
ENSG00000153391,add_a2.0,shared_not_private,5,66.0,20,47.50377059188535,45.75757575757576,80.22845483296302,59.181363111282245,96.36363636363636,13.985594488075458,33.51817610380989,21.64283587541784,27.189064304967268,9.11141385936468,63.44118844118845,26.944099378881987,47.71428571428571,27.4,21.6,14.6
ENSG00000153391,add_a2.0_L24,platy_not_human,5,95.0,20,44.4727072218686,43.1578947368421,78.36137120544954,56.7765804961406,97.26315789473684,14.983996570146612,29.488710651721988,22.739032752164174,29.461579834714165,6.2846553820947415,54.04428754813864,29.37770562770563,49.19047619047619,40.0,31.6,20.8
ENSG00000153391,add_a2.0_L24,private,5,29.0,20,40.26525198938992,39.310344827586206,79.52254641909815,50.48221343873517,97.93103448275863,11.018567639257297,29.246684350132625,20.47745358090186,25.99841897233201,0.0,48.46153846153846,21.5,53.333333333333336,12.8,9.6,6.0
ENSG00000153391,add_a2.0_L24,shared_not_private,5,66.0,20,46.32309698498223,44.84848484848485,77.86336170659942,59.894894346921646,96.96969696969695,14.353228636263788,31.969868348718443,23.720406301348923,31.312402972378884,9.069048779089764,56.64835164835165,32.92885375494071,47.42857142857143,27.2,22.0,14.8
ENSG00000153391,add_a3.0,platy_not_human,5,95.0,20,42.10249972044606,41.05263157894737,82.94990393510282,50.76349345836355,97.47368421052632,10.818003625811896,31.28449609463417,16.414034624025373,19.791519798182023,6.480568460216934,58.70794246404002,18.778714565004886,46.142857142857146,39.8,32.0,20.8
ENSG00000153391,add_a3.0,private,5,29.0,20,38.74384236453202,37.93103448275862,79.58128078817734,48.32251082251082,97.93103448275862,9.2807881773399,29.46305418719212,20.418719211822665,25.984848484848488,0.0,59.61538461538462,12.222222222222223,38.0,12.8,9.8,5.8
ENSG00000153391,add_a3.0,shared_not_private,5,66.0,20,43.69609557109557,42.42424242424242,84.48169191919192,51.51885493593537,97.27272727272728,8.758469534213583,34.93762603688199,14.614919802419802,17.35643579635635,9.348859473859472,58.5002035002035,21.6600790513834,49.333333333333336,27.0,22.2,15.0
ENSG00000153391,add_a3.0_L24,platy_not_human,5,95.0,20,44.72381969527218,43.368421052631575,81.55038889319572,55.02217107786728,97.05263157894736,12.721263563101322,32.00255613217085,18.65231035709571,22.986567634877456,5.636963115904274,60.999555643329714,25.211754643206252,43.28571428571429,39.8,31.6,20.8
ENSG00000153391,add_a3.0_L24,private,5,29.0,20,43.55437665782493,42.75862068965517,82.36074270557029,53.00062111801242,97.93103448275863,10.291777188328911,33.26259946949602,17.639257294429708,21.51262939958592,0.0,65.59440559440559,26.0,26.666666666666668,12.6,9.8,6.0
ENSG00000153391,add_a3.0_L24,shared_not_private,5,66.0,20,45.20638503118012,43.63636363636364,81.15547703662457,55.96026035156471,96.66666666666666,12.533970678467169,32.67241435271295,19.146017802780097,23.79817123295384,8.145789206240027,59.12169312169313,24.650856389986824,50.095238095238095,27.2,21.8,14.8
ENSG00000153391,add_a4.0,platy_not_human,5,95.0,20,39.80306300750334,38.73684210526316,79.84664405385959,49.970136543728,97.26315789473684,9.53028195335148,30.272781054151856,18.843971631205672,24.552421531200384,6.0556069482989,61.03658536585366,10.845236289479894,41.71428571428572,40.6,31.2,20.6
ENSG00000153391,add_a4.0,private,5,29.0,20,40.04357711254263,38.62068965517241,79.1417203486169,51.45652173913044,96.55172413793105,7.347669571807503,32.69590754073513,20.8582796513831,27.87774061687105,0.0,60.0,10.222222222222223,42.0,13.0,9.2,5.8
ENSG00000153391,add_a4.0,shared_not_private,5,66.0,20,39.75480769230769,38.78787878787879,80.13942307692307,49.44995538477038,97.57575757575758,8.325780296092796,31.42902739621489,17.990384615384617,23.259346410872684,8.692307692307693,61.507936507936506,10.88085827216262,41.61904761904762,27.6,22.0,14.8
ENSG00000153391,add_a4.0_L24,platy_not_human,5,95.0,20,41.92831541218638,41.05263157894736,80.53499339747218,52.03659134772404,98.10526315789474,11.255239755269717,30.673075656916662,19.044708545557445,24.01095319864488,6.003018298434258,52.25766103814884,27.549242424242426,44.23809523809524,40.2,32.2,20.8
ENSG00000153391,add_a4.0_L24,private,5,29.0,20,38.96551724137932,38.62068965517241,81.99507389162561,47.13374741200828,99.3103448275862,6.8866995073891655,32.07881773399014,18.004926108374384,22.60310559006211,0.0,47.69230769230769,33.333333333333336,30.0,13.0,9.8,6.0
ENSG00000153391,add_a4.0_L24,shared_not_private,5,66.0,20,43.22091886608016,42.12121212121212,79.88208699902248,54.15862708719851,97.57575757575758,11.470156085327456,31.7507627807527,19.5036045943304,25.36394557823129,8.686766862170089,54.3956043956044,25.08563899868248,49.90476190476191,27.2,22.4,14.8
ENSG00000153391,add_cone_removed_a1.0,platy_not_human,5,95.0,20,42.4351348295254,41.26315789473684,80.21961189909231,52.81732955757411,97.05263157894736,10.357026139631312,32.07810868989408,19.76838522231797,25.01249316210654,6.075708125601837,56.09756097560976,27.742459153749472,37.13032581453634,41.0,30.8,20.4
ENSG00000153391,add_cone_removed_a1.0,private,5,29.0,20,42.30867472246782,40.689655172413794,83.72335199921406,50.03074220465525,96.55172413793105,7.604774535809017,34.70390018665881,16.276648000785933,20.53004161699814,0.0,50.76923076923077,40.07142857142857,26.666666666666668,13.0,9.0,6.0
ENSG00000153391,add_cone_removed_a1.0,shared_not_private,5,66.0,20,42.58297258297258,41.51515151515152,78.75901875901874,54.10103004412467,97.27272727272728,10.095940214987833,32.48703236798475,21.21212121212121,27.17838640472912,8.715728715728716,58.57142857142858,22.88876341050254,41.40659340659341,28.0,21.8,14.4
ENSG00000153391,add_gc_removed_a1.0,platy_not_human,5,95.0,20,45.56499076615061,43.1578947368421,81.56784459217603,55.75529443747193,94.94736842105264,13.135936059421253,32.42905470672936,20.002630202529343,24.620244384317864,6.437159921566685,48.24338127996665,39.78437742272558,49.00250626566416,39.2,31.4,19.6
ENSG00000153391,add_gc_removed_a1.0,private,5,29.0,20,43.73567184661638,40.0,78.01000293504042,54.65694578226548,92.41379310344828,8.464668459421087,35.271003387195286,21.989997064959585,30.095215951993445,0.0,44.1958041958042,39.142857142857146,52.0,11.8,9.4,5.6
ENSG00000153391,add_gc_removed_a1.0,shared_not_private,5,66.0,20,46.38039521953456,44.54545454545455,83.13552294699835,56.01640289277854,96.06060606060606,11.621727017859186,34.75866820167538,19.08832253811762,23.41316423854942,9.145893041384843,49.68571428571429,40.81686429512517,48.47619047619048,27.4,22.0,14.0
ENSG00000153391,add_gc_removed_a1.0_L24,platy_not_human,5,95.0,20,44.16964666241023,42.94736842105264,83.57010157836753,52.86260416949987,97.26315789473684,13.220180891543308,30.94946577086693,18.391148256714786,22.266322468323462,6.061850228392558,40.498436522826765,45.625,49.04761904761905,40.0,32.0,20.4
ENSG00000153391,add_gc_removed_a1.0_L24,private,5,29.0,20,44.25418719211823,42.06896551724138,84.07881773399015,52.77101449275362,95.86206896551724,7.701937602627261,36.55224958949096,15.921182266009854,19.11449275362319,0.0,39.37062937062937,50.0,44.66666666666667,12.4,9.6,5.8
ENSG00000153391,add_gc_removed_a1.0_L24,shared_not_private,5,66.0,20,44.31013431013431,43.33333333333333,83.25740925740925,53.35995144539855,97.87878787878788,12.248875022684544,32.061259287449765,19.565767565767565,23.93891111810457,8.666888666888667,41.29629629629629,43.833992094861664,50.85714285714285,27.6,22.4,14.6
ENSG00000153391,add_own,platy_not_human,5,95.0,20,46.73437829118053,45.26315789473684,81.94863574947726,56.9335218925688,96.84210526315788,14.765514400655022,31.968863890525512,18.041962712369447,22.367859344776697,6.304656073239523,60.18355222013759,31.54814271749756,43.76190476190476,39.8,31.6,20.6
ENSG00000153391,add_own,private,5,29.0,20,54.36416712278782,53.10344827586207,84.57580733442803,64.17948717948718,97.93103448275862,16.235267286991427,38.12889983579639,15.424192665571976,19.44871794871795,0.0,71.7948717948718,34.0,50.0,12.8,9.6,6.0
ENSG00000153391,add_own,shared_not_private,5,66.0,20,43.470314407814406,41.81818181818182,80.89461233211233,53.332278065745584,96.36363636363636,10.005165513498849,33.46514889431556,19.090506715506717,25.012321868015164,9.117979242979242,54.62759462759463,30.88274044795784,41.333333333333336,27.0,22.0,14.6
ENSG00000153391,add_own_L24,platy_not_human,2,95.0,20,43.8969764837626,43.6842105263158,84.64165733482642,51.78375841026443,99.47368421052632,10.30867067302414,33.58830581073846,15.36394176931691,18.314817712408075,6.349384098544233,51.21951219512195,35.41666666666667,42.85714285714286,41.0,32.5,21.0
ENSG00000153391,add_own_L24,private,2,29.0,20,40.20935960591133,39.6551724137931,80.54187192118226,49.42307692307692,98.27586206896552,6.013957307060757,34.195402298850574,19.458128078817737,25.76923076923077,0.0,46.15384615384615,36.66666666666667,33.333333333333336,13.0,9.5,6.0
ENSG00000153391,add_own_L24,shared_not_private,2,66.0,20,45.45454545454545,45.45454545454545,86.36363636363636,52.63157894736842,100.0,9.791666666666664,35.66287878787879,13.636363636363637,15.789473684210527,9.090909090909092,53.57142857142857,34.78260869565217,46.66666666666667,28.0,23.0,15.0
ENSG00000153391,cross_gene_a1.0,platy_not_human,5,95.0,20,45.8591739362531,44.631578947368425,80.93395203564998,56.814438709704135,97.26315789473684,12.6686359611096,33.1905379751435,19.718633019340253,24.74564170087843,5.837917234473589,56.835522201375866,38.272238514174,36.854636591478695,39.8,32.4,20.2
ENSG00000153391,cross_gene_a1.0,private,5,29.0,20,48.2512315270936,47.58620689655173,81.82266009852216,58.57509157509158,98.6206896551724,10.208949096880133,38.04228243021346,18.177339901477836,23.63186813186813,0.0,62.05128205128206,40.0,33.333333333333336,12.6,10.0,6.0
ENSG00000153391,cross_gene_a1.0,shared_not_private,5,66.0,20,44.86775155627615,43.33333333333333,80.60409535819372,55.81232492997199,96.66666666666666,10.203205009059811,34.66454654721634,20.34956664464861,25.52170868347339,8.447647070597892,54.45054945054945,37.6661020139281,38.37362637362637,27.2,22.4,14.2
ENSG00000153391,panel_other_k5,platy_not_human,5,95.0,20,44.97133301481128,43.368421052631575,81.87052078356426,54.94262104153957,96.42105263157892,13.490654993901108,31.48067802091017,19.65121834687052,24.03575323979073,5.895843287147635,52.46310193871169,29.616935483870968,54.7844611528822,39.6,31.8,20.2
ENSG00000153391,panel_other_k5,private,5,29.0,20,48.35249042145594,47.58620689655173,86.69220945083015,55.7819397993311,98.6206896551724,11.630906768837804,36.721583652618136,13.30779054916986,15.385953177257525,0.0,61.53846153846153,28.0,55.0,13.0,10.0,5.6
ENSG00000153391,panel_other_k5,shared_not_private,5,66.0,20,43.48086277521761,41.51515151515152,79.67517921146954,54.533663935265,95.45454545454544,10.941456267853155,32.53940650736446,22.547043010752688,28.40147668862808,8.567268305171531,47.95278795278795,30.43290043290044,54.57142857142857,26.6,21.8,14.6
ENSG00000153391,panel_same_k5,platy_not_human,5,95.0,20,43.524302282023626,42.315789473684205,78.96385015122146,55.25506739637175,97.26315789473684,13.243424987069256,30.28087729495437,21.24647715588004,27.35713320495929,6.494603543333811,55.6219512195122,27.944854552196045,43.040100250626566,40.6,31.4,20.4
ENSG00000153391,panel_same_k5,private,5,29.0,20,38.51943076081007,37.241379310344826,75.6029921547163,49.64957264957265,96.55172413793105,5.24457215836526,33.27485860244481,24.397007845283703,34.863247863247864,0.0,43.46153846153847,39.27777777777778,26.666666666666668,12.8,9.2,6.0
ENSG00000153391,panel_same_k5,shared_not_private,5,66.0,20,45.71207264957265,44.54545454545455,80.44093406593406,56.94420763474472,97.57575757575758,13.787827079522362,31.92424557005029,19.876831501831504,24.95405891825329,9.318223443223443,61.05820105820106,23.327686805947675,49.8021978021978,27.8,22.2,14.4
ENSG00000153391,random_a0.5,platy_not_human,5,95.0,20,47.4797712806128,45.89473684210526,82.09710812796366,57.85166635070816,96.6315789473684,16.23978630600031,31.239984974612486,20.27778205898823,25.46814534646828,5.88181804170584,56.1025641025641,32.30779569892473,53.85714285714285,39.6,31.4,20.8
ENSG00000153391,random_a0.5,private,5,29.0,20,46.18591497901842,44.137931034482754,77.96752417442073,59.86402387041774,95.86206896551724,12.287994891443166,33.89792008757526,22.03247582557928,31.42924126172208,0.0,57.94871794871794,28.166666666666668,50.0,12.4,9.4,6.0
ENSG00000153391,random_a0.5,shared_not_private,5,66.0,20,48.08125901875902,46.66666666666666,83.98133116883118,57.04626050237256,96.96969696969695,13.184522488093917,34.8967365306651,19.4142316017316,23.615347612206698,8.430284992784992,55.13227513227514,34.4137022397892,55.333333333333336,27.2,22.0,14.8
ENSG00000153391,random_a1.0,platy_not_human,5,95.0,20,47.39223543894424,45.6842105263158,83.21360384734008,56.73028694736011,96.42105263157896,15.173240806708003,32.21899463223623,17.235621929903097,20.920926367267832,6.327269811676575,61.05501793884336,28.743890518084065,50.0,39.4,31.4,20.8
ENSG00000153391,random_a1.0,private,5,29.0,20,53.83668056081849,51.72413793103449,87.20538082607048,62.3983423983424,95.86206896551724,12.514083617531895,41.3225969432866,12.79461917392952,15.764050764050763,0.0,66.23543123543124,41.55555555555556,50.0,12.2,9.6,6.0
ENSG00000153391,random_a1.0,shared_not_private,5,66.0,20,44.56776556776557,43.030303030303024,81.53060134310134,54.39063474446382,96.66666666666666,12.119254086962425,32.44851148080315,19.10447191697192,23.6475820516886,9.088217338217335,58.88888888888889,23.08488612836439,49.90476190476191,27.2,21.8,14.8
ENSG00000153391,random_a1.0_L24,platy_not_human,5,95.0,20,44.85645272601794,42.94736842105263,79.58268301746563,56.3167437054761,95.78947368421052,15.053968375516074,29.802484350501867,21.94871794871795,27.713991456244976,6.152041195519456,54.47592245153221,31.33189655172414,45.90476190476191,40.0,30.6,20.4
ENSG00000153391,random_a1.0_L24,private,5,29.0,20,45.762634555738,44.82758620689656,76.10107644590404,60.24879227053141,97.93103448275862,13.737699933102231,32.02493462263577,23.898923554095965,34.17826086956522,0.0,63.07692307692307,29.0,34.66666666666667,13.0,9.6,5.8
ENSG00000153391,random_a1.0_L24,shared_not_private,5,66.0,20,44.408014571949,42.12121212121212,81.15534738485557,54.53900656509352,94.84848484848484,13.121173171524458,31.28684140042454,21.05646630236794,26.19187414839589,8.940931563882383,50.29100529100529,32.17224880382775,50.57142857142857,27.0,21.0,14.6
ENSG00000153391,random_a2.0,platy_not_human,5,95.0,20,44.042665812194784,42.10526315789474,81.05340274166409,54.22978568630742,95.57894736842104,13.32111776843293,30.721548043761857,19.616075977958825,24.32217559174081,6.387429457918135,55.131792896876334,27.827590420332356,47.21303258145364,39.6,31.4,19.8
ENSG00000153391,random_a2.0,private,5,29.0,20,44.3431855500821,42.75862068965517,79.78106185002737,55.28831168831168,95.86206896551724,8.520981572705711,35.82220397737639,20.218938149972637,25.53766233766234,0.0,60.0,29.33333333333333,34.0,12.6,9.4,5.8
ENSG00000153391,random_a2.0,shared_not_private,5,66.0,20,43.85158188585608,41.81818181818181,81.6192617866005,53.80584944718684,95.45454545454544,12.000732046850995,31.85084983900508,19.377791563275437,23.88182952924594,9.20502481389578,52.73504273504274,27.046866177300963,52.67399267399268,27.0,22.0,14.0
ENSG00000153391,unsteered,platy_not_human,5,95.0,20,42.17613104608576,41.05263157894737,81.0364239306252,51.98690624444049,97.47368421052632,11.47420568895053,30.701925357135234,18.58503335118555,22.960849196465634,6.047000016229288,49.61851156973108,29.93279569892473,46.56641604010025,40.2,32.2,20.2
